A1BG	0.0
AAAS	0.5991946332403585
AAED1	0.0013670775959583445
AAGAB	0.0
AAK1	0.0
AAMP	0.0
AARS	0.30493846288705784
AASDHPPT	7.065749239419087
AATF	0.019657551927828525
ABCC1	0.0
ABCC2	0.05003343356972927
ABCC3	0.9675101265767923
ABCD4	0.0
ABCE1	0.0
ABCF1	0.0
ABCF2	0.3577269658502332
ABCG2	0.088206660801488
ABHD14B	0.5361022331267556
ABHD17A	0.2581989585914578
ABHD2	0.0
ABI2	1.2611787837055803
ABL2	2.7370875374921235
ABR	0.0
ABRACL	0.05391358516049238
ABT1	2.1536868543714034
AC006262.5	0.0
AC009403.2	0.0
AC013461.1	0.08450904152717509
AC090498.1	0.693667371371155
AC091729.9	0.0
AC093323.3	0.0
AC093673.5	0.245259285668209
ACAA2	0.7380040740424065
ACACA	0.0
ACADVL	0.013722714439419754
ACAT1	0.0
ACAT2	0.2923044051384529
ACBD3	2.3183305081119148
ACD	0.0
ACER3	0.05523580227400646
ACIN1	0.664764122440211
ACO2	0.8607904463417575
ACOT7	0.0
ACOT9	0.30673495471195833
ACSL3	0.0
ACTB	0.0
ACTG1	0.0
ACTL6A	0.03775521315054789
ACTN1	0.3634337474248828
ACTN4	0.044054880950165715
ACTR1A	0.56000266875026
ACTR1B	0.05177487403184063
ACTR3	0.5522610451306115
ACYP1	3.0435437174882507
ADA	0.0
ADAM10	0.0
ADAM17	0.5239667398847463
ADAM9	9.902598179893493
ADAR	0.0
ADGRG6	0.0
ADH5	0.0
ADIPOR2	0.0
ADK	0.0
ADM	0.0
ADNP	0.32915687831506824
ADPGK	0.031027323696946763
ADSL	2.9349805793276973
ADSS	0.0
AEN	0.0
AFAP1	0.0
AFF4	0.044054880950165715
AFG3L2	0.15539615315252792
AFMID	0.0
AGAP2-AS1	0.245259285668209
AGBL5	0.0
AGFG1	0.18485912660319007
AGGF1	0.0
AGO2	3.194719873183614
AGPAT1	0.0
AGPAT5	0.017857131965380565
AGR2	0.2598476141740894
AGRN	0.0
AGTRAP	0.005039160101716253
AHI1	0.30493846288705784
AHNAK	53.17593516110997
AHNAK2	0.0
AIDA	0.23029536335747433
AIFM1	0.0
AIFM2	0.0
AIG1	0.0
AIMP1	7.737450334203699
AIMP2	0.505806415485001
AIP	0.06958038204858058
AJUBA	0.0
AK3	0.0
AKAP12	0.11160687659297136
AKAP13	0.0
AKAP17A	0.0
AKAP9	0.8524646988261022
