A1BG	0.0
AAK1	0.008124567419202236
AAMP	0.0
AARS	0.0
AATF	1.507352880703074
ABCC1	0.0
ABCC2	0.0
ABCD4	0.0
ABCE1	0.0
ABCF1	0.43520949843934476
ABCG2	0.0
AC006262.5	0.0
AC009133.12	0.0
AC093673.5	0.0
ACAT1	0.0
ACAT2	0.11637605514291995
ACTA2	0.49804107385869606
ACTB	0.0
ACTG1	0.0
ADAM17	0.0
ADAM9	0.0
ADAR	0.3883060311215854
ADGRG1	0.0
ADH5	0.0
ADIPOR2	0.38940156674434273
ADM	0.027568509000862856
ADNP	0.17067324995167596
ADSL	0.27723290636184256
AEN	0.0
AFMID	0.0
AGAP2-AS1	0.12736828439235273
AGR2	0.0
AGTRAP	0.052093438879747545
AHI1	0.0
AHNAK2	0.0
AIFM1	0.0
AIFM2	0.0
AIMP1	0.0
AIMP2	0.29112045476796117
AIP	0.6458162878182453
AJUBA	0.0
AKAP12	0.0
AKAP17A	0.0
AKAP9	0.0
AKIRIN1	0.20902470503257387
AKR1B1	0.0
AKR1B10	0.0
AKR1C1	0.007751843175008123
AKR1C2	0.04694192909583418
AKR1C3	0.1765692573441888
AKR7A2	0.12119865346895001
ALCAM	0.29112045476796117
ALDH1A1	0.0
ALDH2	0.0
ALDH3A1	0.0
ALDOA	0.29295216981976074
ALX1	0.0
ALYREF	0.0
AMIGO2	2.1244422333814206
ANG	0.0
ANGPTL4	0.0
ANKIB1	0.0
ANKLE2	0.0
ANKRD1	0.0
ANKRD28	0.0
ANKRD29	0.0
ANKRD30A	0.0
ANKRD37	0.0
ANKRD40	0.1818701375422281
ANLN	0.0
ANP32E	0.20372869126293933
ANTXR1	0.003667729690580233
ANXA1	0.002576708143178835
ANXA2	0.0
ANXA3	0.0
ANXA4	1.6021739019076127
ANXA7	0.08488804138616064
ANXA8L1	0.0
AP1G1	0.0957436707692774
AP1M2	0.0
APITD1	0.42497621251743883
APLP2	0.040186437135602736
APMAP	0.0
APOBEC3C	0.0
APOC1	0.0
APOE	0.0
APP	0.0
APPL1	0.0
AQP3	0.0
AR	0.0
AREG	0.0
ARF4	0.0
ARHGAP11A	0.0
ARHGAP11B	0.0
ARHGAP18	0.0
ARHGAP29	0.0
ARHGAP35	0.0
ARHGAP5	0.2033201358552787
ARID4B	0.05973458545080641
ARL1	0.0
ARL4C	3.701717601362703
ARL4D	0.0
ARL6IP1	0.0
ARL6IP5	0.0
ARPC3	1.802541276531346
ARRDC1-AS1	0.0
ARRDC3	0.0
ASCC3	0.0
ASGR1	0.0
ASNS	0.0
ASPHD1	0.0
ASPM	0.20902470503257387
ATAD2	0.18998387225318158
ATAD5	0.0
ATE1	0.0
ATF3	0.0
ATF4	0.286264460107813
ATF5	0.027568509000862856
ATIC	0.0
ATOH8	0.0
ATP1B1	0.9341187065879959
ATP1B3	0.379230455681708
ATP2A1-AS1	0.0
ATP2A2	0.26006013193714733
ATP5A1	0.06050539556753454
ATP5B	0.1495768212101195
ATP6AP2	0.29639813617067623
ATP6V1D	0.27950426956744595
ATP6V1E1	0.1201753118513148
ATP6V1E2	0.12049907424241084
ATXN10	0.0
ATXN2	0.0
AURKA	0.05973458545080641
AURKB	0.003245657485812945
AVPI1	0.10069914718269996
AXL	0.20372869126293933
B2M	0.0
B3GALNT2	0.045923614990841924
B4GALT1	0.15299936016798282
B4GALT5	0.0
B9D2	0.0
BAG2	0.0
BAMBI	0.3462367229089336
BATF3	0.0
BAZ1A	0.0
BBC3	0.029687945108569324
BCAM	0.1167478722886769
BCAS1	0.0
BCAS4	0.0614274602373922
BCAT1	0.07701113234009592
BCCIP	0.0
BCL2L1	0.20390571988138317
BCL3	0.0
BCYRN1	0.0
BDKRB2	0.17067324995167596
BDNF	0.2922919860991622
BEX2	0.0
BHLHE40	0.0
BICC1	0.0
BIRC3	0.0
BIRC5	0.040186437135602736
BLOC1S4	0.0
BLVRA	0.374141886919815
BLVRB	0.055710013445256786
BMP4	0.41779597541685665
BOLA1	0.0
BOP1	0.20902470503257387
BRCA1	0.0
BRD2	0.0
BRD3	0.37854174492933473
BRIX1	0.0
BROX	0.0
BTBD11	0.0
BTF3L4	0.08488804138616064
BTG1	0.7536023879681989
BTG2	0.0
BUB1	0.0
BUB3	0.0
BZW2	0.0
C10orf54	0.0
C11orf86	0.0
C12orf49	0.3799045880186013
C12orf65	0.18357110136709726
C12orf75	1.5561282945893697
C15orf48	0.0
C16orf74	0.0
C16orf91	0.033818066602917134
C19orf48	1.6021739019076127
C19orf81	0.0
C1D	0.0
C1QL1	0.0
C1QTNF6	0.0
C1S	0.0
C1orf131	0.04743037697298897
C1orf174	0.0
C1orf21	0.0
C1orf35	0.0
C1orf56	0.0
C1orf61	0.0
C21orf58	0.0
C2orf82	0.26286680735725787
C6orf1	0.388069041621235
C6orf141	0.0
C6orf62	0.26079487907722115
C8orf4	0.2903917541477405
CA12	4.924955767451216
CACNG6	0.0
CACNG8	0.0
CACUL1	0.0386063200143803
CACYBP	0.0
CADM2	0.0
CALB2	0.0
CALM2	0.027568509000862856
CAMK2N1	0.19492522215196367
CAMLG	0.0
CAND1	0.2095288071842992
CAPG	0.0
CAPN12	0.0
CAPZA1	1.371524751702479
CASC10	0.0
CASC15	0.0
CASC8	0.0
CAST	0.4857976444816082
CAV1	0.37750426544854326
CBR3	0.0
CBX6	0.0
CCAR1	0.0
CCDC106	0.0
CCDC12	0.2340645552048887
CCDC47	0.0
CCDC57	0.0
CCDC80	0.0
CCDC86	0.09759390283149977
CCL2	0.0
CCL26	0.0
CCNA2	0.07489659563754276
CCNB1	0.0
CCNB2	0.3053829231843228
CCND1	0.72320475102156
CCND3	0.0
CCNE1	0.0
CCNF	0.10796388293433233
CCNYL1	0.0
CCPG1	0.0
CCT2	0.1907744681979685
CCT3	0.021906539730740915
CCT4	0.0
CCT5	0.10249324798675408
CCT6A	0.0
CCT7	0.0
CCT8	0.9575855667239201
CD24	0.0
CD3EAP	0.8064942328112519
CD44	0.0
CD46	0.0
CD55	0.0
CD63	0.1403484219491665
CD70	1.7993203781834999
CD81	0.0
CD9	0.3799045880186013
CDA	0.059014201380172195
CDC123	0.0
CDC20	0.0957436707692774
CDC27	0.0
CDC42	0.0
CDC42BPA	0.0
CDC42BPB	0.0
CDC42EP1	0.0
CDC42EP3	0.0
CDC42SE1	1.371524751702479
CDC6	0.0
CDCA2	0.715783375263964
CDCA3	0.0
CDCA4	0.0
CDCA5	0.020616727682140214
CDCA7L	0.06662931865137672
CDCA8	0.0
CDK1	0.0
CDK5RAP2	0.0
CDK6	0.7876469072127135
CDK7	0.0
CDKN1A	0.0
CDKN2C	0.0681807595675135
CDKN3	0.6946624386975702
CDT1	0.0
CEACAM6	0.0
CEBPB	0.16384813907762202
CEBPD	0.0
CELF1	0.42497621251743883
CENPA	0.29710968949509553
CENPB	0.27224713603373013
CENPE	0.0
CENPF	0.0
CENPU	0.49466580611779687
CEP290	0.0
CEP350	0.0
CEP55	0.9667557647777494
CES1	0.0
CFAP20	0.17067324995167596
CFAP97	0.029687945108569324
CFLAR	0.39857944623457847
CH17-360D5.2	0.0
CHAF1A	2.9559485129802323
CHD1	0.7804289461289218
CHD4	0.0
CHD9	0.37750426544854326
CHEK1	0.0
CHML	0.7219108496959356
CHMP1B	0.1403484219491665
CHP1	0.8908531492038014
CIAO1	0.0
CIAPIN1	0.0
CIB2	0.11303104562480093
CITED4	0.0
CKAP2	0.027568509000862856
CKAP2L	0.0
CKAP5	0.23590098428201528
CKB	0.18042875568696026
CKS2	0.8064942328112519
CLDN2	0.0
CLDND2	0.0
CLEC11A	0.11032732136979084
CLIC1	0.44554376316860217
CLIC3	0.0
CLINT1	0.029687945108569324
CLPTM1	0.0
CLSPN	0.0
CLU	0.2996305882344759
CMB9-22P13.1	0.0
CMTM3	0.030534717200083262
CMTM6	0.29639813617067623
CMTM7	1.2095479922250458
CNN2	0.0
CNN3	0.0
CNP	0.0
